ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,status,effective_status,delivery,creative_id,creative_object_type,video_id,effective_object_story_id,effective_instagram_media_id,cta,conversion_domain,created_time,updated_time,spend_zar_2026_03_10_to_09_05,impressions,website_purchases,purchase_value,source
120247752558630393,PASTRY_TEST_W1_3_BODY_PIGMENTATION_BY_AREA_18097918024986477,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1048949520952779,VIDEO,1914320649954655,116534118031737_1033977042959058,18186499423401828,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:06+0200,2026-08-05T21:53:38+0200,ZAR63.11,1608,1,ZAR622.25,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239422736530393,The Pastry Premium Body,120239422623010393,AS2_Body_Care_Broad,120239422422250393,PASTRY_Main_Revenue,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,2412338129276655,VIDEO,2092639671599573,116534118031737_2092639671599573,17929594761095845,SHOP_NOW,NOT IN SOURCE,2026-03-11T13:09:39+0200,2026-08-05T21:50:54+0200,"ZAR14,074.38",321062,142,"ZAR133,842.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239422623020393,The perfect gift for yourself ad,120239422623010393,AS2_Body_Care_Broad,120239422422250393,PASTRY_Main_Revenue,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,2029084745161865,VIDEO,1718159162937839,116534118031737_1718159162937839,18086327558629012,SEE_DETAILS,NOT IN SOURCE,2026-03-11T13:09:39+0200,2026-08-05T21:50:37+0200,"ZAR20,823.46",554044,179,"ZAR150,153.00",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752556990393,PASTRY_TEST_W1_2_UNDERARM_PIGMENTATION_AND_SWEAT_18110742607583088,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1105133075290115,VIDEO,1376924207957298,116534118031737_1033971109626318,18348472762247625,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:00+0200,2026-08-05T21:49:25+0200,ZAR19.24,269,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752562960393,PASTRY_TEST_W1_5_HAND_CREAMS_BY_NEED_18088164878137902,120247751713780393,PASTRY_W1_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,2000824997974370,VIDEO,1393923599331521,116534118031737_1033977399625689,18109345202471107,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:16+0200,2026-08-05T21:48:08+0200,ZAR257.57,4307,2,ZAR690.00,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120246229373460393,5 years of Pastry Skincar,120246229373450393,AS2 test.,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1016327727870773,VIDEO,997715983092345,116534118031737_997715983092345,18124521952640426,SHOP_NOW,NOT IN SOURCE,2026-06-25T07:23:04+0200,2026-06-25T07:28:46+0200,"ZAR4,036.23",62338,108,"ZAR92,783.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120246229373440393,Looks like there’s a Pastry S,120246229373450393,AS2 test.,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1011306704837234,VIDEO,1672595620672869,116534118031737_1672595620672869,18109298293942058,SHOP_NOW,NOT IN SOURCE,2026-06-25T07:23:04+0200,2026-06-25T07:28:26+0200,ZAR989.89,12408,33,"ZAR27,743.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120246229373430393,"A trip for stretch marks,",120246229373450393,AS2 test.,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1661405598251187,VIDEO,983231577847209,116534118031737_983231577847209,18585152830028876,SHOP_NOW,NOT IN SOURCE,2026-06-25T07:23:04+0200,2026-06-25T07:27:45+0200,ZAR279.08,2756,13,"ZAR13,468.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120246229373470393,Anti-Pigment Hand Cream,120246229373450393,AS2 test.,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1542319103969645,VIDEO,999896326092090,116534118031737_999896326092090,17892363399551598,NOT IN SOURCE,NOT IN SOURCE,2026-06-25T07:23:04+0200,2026-06-25T07:25:52+0200,ZAR638.87,4606,10,"ZAR6,257.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120243642260550393,The Pastry Skincare Brightening Oil,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,3510751079075102,VIDEO,1641367773745950,116534118031737_1641367773745950,18115459114826723,SHOP_NOW,NOT IN SOURCE,2026-05-21T19:32:52+0200,2026-06-19T07:04:47+0200,ZAR847.98,11884,2,ZAR730.00,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120243642257330393,Salicylic Acid + Vitamin C,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1487817019559391,VIDEO,25861228210220968,116534118031737_25861228210220968,18088093730346995,SHOP_NOW,NOT IN SOURCE,2026-05-21T19:32:52+0200,2026-06-19T07:04:47+0200,"ZAR24,497.29",473202,164,"ZAR145,827.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120243641897440393,A trip for stretch marks,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1052941484078554,VIDEO,1689150382402402,116534118031737_1689150382402402,18080572940228591,NOT IN SOURCE,NOT IN SOURCE,2026-05-21T19:32:52+0200,2026-06-19T07:04:10+0200,"ZAR3,608.21",58171,29,"ZAR34,244.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120243642264470393,It’s the long weekend,120243641897430393,AS1_Hyperpigmentation,120243641897420393,main,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1014884021106011,VIDEO,1921319731776573,116534118031737_1921319731776573,18104764099783085,SHOP_NOW,NOT IN SOURCE,2026-05-21T19:32:52+0200,2026-06-19T07:04:01+0200,"ZAR5,999.29",123311,57,"ZAR55,108.00",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239425444650393,160K_Trust,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,760239677131862,SHARE,NOT IN SOURCE,116534118031737_909120932111337,18106524350510957,LEARN_MORE,NOT IN SOURCE,2026-03-11T13:09:38+0200,2026-06-07T00:27:46+0200,"ZAR1,429.99",34029,12,"ZAR11,068.75",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120243587895060393,Ingredient_Science,120243587895120393,AS2_Body_Care_Broad,120243587895050393,PASTRY_Main_Revenue - Copy,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1509938747279557,SHARE,NOT IN SOURCE,116534118031737_982042001485896,NOT IN SOURCE,SHOP_NOW,NOT IN SOURCE,2026-06-06T09:37:10+0200,2026-06-06T09:49:07+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239425444640393,Mini_Kit_Entry,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1451951969918331,SHARE,NOT IN SOURCE,116534118031737_909121048777992,17982298493806433,LEARN_MORE,NOT IN SOURCE,2026-03-11T13:09:38+0200,2026-06-06T09:37:21+0200,ZAR780.21,23291,17,"ZAR12,475.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239425444660393,Dark_Underarms,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1635050247942247,SHARE,NOT IN SOURCE,116534118031737_909120932111337,18109564912759297,LEARN_MORE,NOT IN SOURCE,2026-03-11T13:09:39+0200,2026-06-06T09:37:20+0200,ZAR514.13,15578,11,"ZAR10,913.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239424940610393,Nobody_Talks_About_It,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1823463661680081,SHARE,NOT IN SOURCE,116534118031737_909120925444671,18092985185039002,LEARN_MORE,NOT IN SOURCE,2026-03-11T13:09:38+0200,2026-06-06T09:37:20+0200,"ZAR1,756.66",54691,23,"ZAR21,217.25",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239425444670393,Your_Body_Deserves_Actives,120239424940600393,CT_All_Creatives,120239424940590393,PASTRY_Creative_Testing,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,1635050247942247,SHARE,NOT IN SOURCE,116534118031737_909120932111337,18109564912759297,LEARN_MORE,NOT IN SOURCE,2026-03-11T13:09:38+0200,2026-06-06T09:37:19+0200,ZAR418.16,12064,7,"ZAR6,314.00",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120242903364060393,Brand_Story,120242903364040393,AS2_Body_Care_Broad,120242903364050393,PASTRY_Main_Revenue - Copy,ACTIVE,CAMPAIGN_PAUSED,inactive:campaign_off,3368191686688839,VIDEO,862925869415455,116534118031737_862925869415455,18097443343970863,SHOP_NOW,NOT IN SOURCE,2026-05-11T07:27:08+0200,2026-05-21T18:34:46+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239422780760393,Not a single lie ad,120239422623010393,AS2_Body_Care_Broad,120239422422250393,PASTRY_Main_Revenue,PAUSED,WITH_ISSUES,error:with_issues,1483521409561432,VIDEO,1529064368707257,116534118031737_1529064368707257,NOT IN SOURCE,NOT IN SOURCE,NOT IN SOURCE,2026-03-11T13:09:38+0200,2026-08-05T21:50:48+0200,"ZAR9,685.59",283098,64,"ZAR56,949.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239422422240393,new… Pastry Premium,120239422422230393,AS1_Hyperpigmentation,120239422422250393,PASTRY_Main_Revenue,PAUSED,WITH_ISSUES,error:with_issues,36594101976905126,VIDEO,1520450669559823,116534118031737_1520450669559823,NOT IN SOURCE,NOT IN SOURCE,NOT IN SOURCE,2026-03-11T13:09:38+0200,2026-08-05T21:48:11+0200,"ZAR30,694.96",706915,390,"ZAR341,561.78",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120239422499600393,hand cream,120239422422230393,AS1_Hyperpigmentation,120239422422250393,PASTRY_Main_Revenue,PAUSED,WITH_ISSUES,error:with_issues,1006687488994923,NOT IN SOURCE,NOT IN SOURCE,NOT IN SOURCE,18327470974255215,NOT IN SOURCE,NOT IN SOURCE,2026-03-11T13:09:38+0200,2026-08-05T21:47:49+0200,"ZAR12,027.24",325686,199,"ZAR182,016.00",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247999500510393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS__FIVE_YEARS_EVERGREEN,120247983149820393,PASTRY_A1_ZA_BROAD_NEW_EXCL_SIGNALS,120247983147880393,PASTRY_WINNERS_2AUD_APR_TO_DATE_20260814,PAUSED,PAUSED,off:off,1672356397190835,VIDEO,3444115785767368,116534118031737_3444115785767368,17951195124249902,SHOP_NOW,pastryskincare.co.za,2026-08-14T17:08:08+0200,2026-08-28T16:07:16+0200,ZAR861.76,31720,6,"ZAR6,157.50",ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752611270393,PASTRY_TEST_W3_14_UNDERARM_ROUTINE_18326815609264405,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1754580525794575,VIDEO,1211001868769387,116534118031737_1034008696289226,17954894079204205,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:23:03+0200,2026-08-06T02:30:33+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752594940393,PASTRY_TEST_W3_11_BODY-WASH_SELECTION_18580945912058801,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,795955873574185,VIDEO,947375435055153,116534118031737_1034008172955945,17948706084037527,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:22:26+0200,2026-08-05T22:13:13+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752640290393,PASTRY_TEST_W4_17_ROUGH-BUMP_ROUTINE_18073328642536924,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1297965305546009,VIDEO,1250369430507064,116534118031737_1034009292955833,18087857618645491,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:23:58+0200,2026-08-05T21:54:58+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752654130393,PASTRY_TEST_W4_19_PIGMENTATION_COMBO_UPGRADE_17856576477655752,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,947326541716183,VIDEO,2215771099210119,116534118031737_1034009726289123,18213390817354295,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:24:27+0200,2026-08-05T21:54:44+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752598620393,PASTRY_TEST_W3_12_BODY-ACNE_SOLUTION_17999035397957060,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1673149103765536,VIDEO,1024884870346149,116534118031737_1034008289622600,17894570910595157,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:22:35+0200,2026-08-05T21:54:21+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752748990393,PASTRY_TEST_W5_24_DARK-UNDERARM_INGREDIENTS_18102467252120977,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,28412527811717756,VIDEO,1065523956033626,116534118031737_1034011866288909,18328649092285943,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:27:16+0200,2026-08-05T21:53:49+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752783500393,PASTRY_TEST_W6_28_SUNDAY_BRIGHTENING_RESET_17881765914398772,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1785081939314835,VIDEO,4644644882439368,116534118031737_1034012729622156,17883648963676850,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:28:18+0200,2026-08-05T21:53:31+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752581060393,PASTRY_TEST_W2_9_INNER-THIGH_COMBINATIONS_18105784600883202,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,2504456496703261,VIDEO,1765130831287915,116534118031737_1034007792955983,18168673036456579,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:57+0200,2026-08-05T21:53:26+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752645630393,PASTRY_TEST_W4_18_HYALURONIC_HAND_CARE_17895285492330802,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1069211098994928,VIDEO,1354177509656817,116534118031737_1034009536289142,17979766230098990,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:24:14+0200,2026-08-05T21:50:00+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752800490393,PASTRY_TEST_W6_30_CUSTOMER_RESULTS_18121576474691632,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,2851210671894413,VIDEO,1370974308307015,116534118031737_1034013132955449,18111725939083523,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:28:47+0200,2026-08-05T21:49:19+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752604380393,PASTRY_TEST_W3_13_BODY-SPECIFIC_SERUM_18104046586750753,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1760670345281405,VIDEO,1040029292069207,116534118031737_1034008546289241,18101142794223347,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:22:48+0200,2026-08-05T21:49:18+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752758250393,PASTRY_TEST_W5_25_BIKINI-LINE_ROUTINE_18187378537374577,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1042744574782765,VIDEO,1362739972731938,116534118031737_1034012112955551,18025301141894839,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:27:32+0200,2026-08-05T21:49:15+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752775440393,PASTRY_TEST_W6_27_HAND-CARE_ROUTINE_17887834035599760,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,938383165957937,VIDEO,1048111064642800,116534118031737_1034012529622176,17910359835262891,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:28:04+0200,2026-08-05T21:49:08+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752743650393,PASTRY_TEST_W5_23_YOUTHFUL_EVEN-TONED_HAND_ROUTINE_17985939989841013,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,2276491979765953,VIDEO,2925957237759333,116534118031737_1034011742955588,17904472326308106,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:27:05+0200,2026-08-05T21:49:02+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752687590393,PASTRY_TEST_W5_22_ANTI-PIGMENT_HAND_CREAM_17917436073164929,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1381536034157626,VIDEO,1503052235196929,116534118031737_1034010426289053,18114829018731601,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:25:19+0200,2026-08-05T21:48:55+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752617640393,PASTRY_TEST_W3_15_TOP_FIVE_BEST_SELLERS_18091417490097031,120247751718430393,PASTRY_W3_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1738342593737521,VIDEO,1616827743571675,116534118031737_1034008822955880,17901773928549544,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:23:18+0200,2026-08-05T21:48:49+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752573780393,PASTRY_TEST_W2_8_SIX-WEEK_CUSTOMER_JOURNEY_18126168892676101,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1036641345651931,VIDEO,1356857919885627,116534118031737_1034007622956000,18409947541159460,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:41+0200,2026-08-05T21:48:37+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752676520393,PASTRY_TEST_W5_21_DRY-BRUSHING_ROUTINE_18060148352778028,120247751722120393,PASTRY_W5_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,2542175119584393,VIDEO,1798106507850856,116534118031737_1034010299622399,18335920453251541,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:25:06+0200,2026-08-05T21:48:30+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752569710393,PASTRY_TEST_W2_6_INNER-THIGH_ROUTINE_18102207944107795,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1078726171766785,VIDEO,2555843638218482,116534118031737_1033977636292332,18362479630212526,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:29+0200,2026-08-05T21:48:30+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752571330393,PASTRY_TEST_W2_7_KERATOSIS-PILARIS_ROUTINE_18075601187329451,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,2101839031212801,VIDEO,1028459383291355,116534118031737_1033977799625649,18480202000108225,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:21:35+0200,2026-08-05T21:48:28+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752766670393,PASTRY_TEST_W6_26_DEODORANT_REVIEW_18038664887766945,120247751723950393,PASTRY_W6_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1019293427658617,VIDEO,1050103224432053,116534118031737_1034012329622196,18068169923707846,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:27:50+0200,2026-08-05T21:48:15+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752631460393,PASTRY_TEST_W4_16_PRODUCT-PAIRING_TECHNIQUE_17972766057048086,120247751720360393,PASTRY_W4_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1533675107938826,VIDEO,1645984360460973,116534118031737_1034009092955853,18057307034782080,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:23:41+0200,2026-08-05T21:48:14+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
120247752586310393,PASTRY_TEST_W2_10_PREMIUM_BODY-WASH_FAQ_17987903375994481,120247751716700393,PASTRY_W2_Broad_Creative_Test_5Ads,120247750787550393,PASTRY_TEST_Creative_Broad_20260805,PAUSED,PAUSED,off:off,1389786629919253,VIDEO,1937680153565157,116534118031737_1034007999622629,17948069391039064,SHOP_NOW,pastryskincare.co.za,2026-08-05T20:22:09+0200,2026-08-05T21:48:13+0200,ZAR0.00 (no delivery),,,,ads_get_ad_entities level=ad + ads_get_creatives; captured 2026-09-06 ~10:26-10:45 UTC (12:26-12:45 Africa/Johannesburg)
